Bread,13.96
Bread,5.64
Dairy,Fluffy
Squirrels,10.67
Dairy,7.41
Dairy,4.30
Dairy,Fluffy
Dairy,8.90
Bread,Squirrels
Bread,13.98
Dairy,7.17
Dairy,10.42
Bread,2.11
Bread,12.80
Bread,12.50
Bread,1.85
Dairy,12.97
Dairy,11.33
Bread,3.17
Dairy,5.40
Dairy,10.24
Delci,0.81
Bread,3.12
Bread,13.23
Dairy,3.21
Bread,6.71
Delci,11.65
Dairy,1.39
Dairy,14.04
Bread,12.34
Bread,4.72
Dairy,12.44
Bread,2.98
Bread,5.89
Dairy,2.30
Dairy,9.87
Bread,8.68
Dairy,2.93
Squirrels,6.00
Dairy,2.70
Bread,11.36
Bread,7.70
Dairy,13.86
Dairy,6.25
Dairy,10.43
Dairy,1.91
Bread,5.17
Dairy,13.68
Dairy,13.93
Bread,3.53
Squirrels,7.93
Bread,2.51
Bread,Fluffy
Bread,11.23
Dairy,10.84
Dairy,7.26
Bread,6.05
Dairy,11.67
Bread,Squirrels
Dairy,14.79
Dairy,6.06
Dairy,2.54
Delci,12.36
Dairy,8.63
Dairy,Delci
Dairy,7.41
Bread,11.75
Dairy,1.74
Bread,13.03
Bread,13.12
Dairy,4.77
Bread,8.01
Bread,11.87
Bread,13.73
Dairy,Fluffy
Bread,3.33
Dairy,1.38
Dairy,3.72
Bread,9.71
Dairy,6.25
Dairy,11.86
Dairy,Delci
Bread,12.95
Dairy,6.06
Dairy,5.24
Bread,10.86
Bread,10.19
Dairy,11.17
Dairy,8.12
Dairy,11.26
Dairy,2.98
Bread,10.95
Bread,8.14
Dairy,0.86
Bread,10.12
Bread,9.03
Bread,6.66
Dairy,14.37
Bread,4.51
Dairy,Squirrels
Bread,8.59
Fluffy,3.58
Dairy,5.65
Bread,4.77
Bread,4.86
Dairy,8.78
Bread,4.92
Dairy,10.21
Bread,6.43
Bread,14.79
Dairy,4.63
Bread,6.86
Dairy,13.34
Bread,9.60
Dairy,8.60
Bread,4.11
Bread,Fluffy
Dairy,12.52
Bread,7.98
Bread,1.10
Dairy,14.05
Dairy,9.95
Dairy,6.37
Bread,9.72
Dairy,4.53
Bread,14.64
Dairy,7.78
Bread,2.15
Dairy,13.89
Dairy,1.97
Dairy,12.80
Dairy,11.24
Delci,11.53
Dairy,7.01
Bread,5.98
Bread,4.32
Dairy,3.42
Bread,14.92
Bread,9.33
Bread,3.88
Bread,1.34
Bread,3.16
Dairy,7.67
Dairy,7.74
Dairy,Fluffy
Dairy,6.67
Dairy,9.64
Bread,5.83
Dairy,9.61
Dairy,6.09
Bread,10.15
Bread,Squirrels
Dairy,4.80
Bread,10.58
Bread,5.35
Bread,9.90
Dairy,8.96
Dairy,1.84
Bread,8.03
Dairy,1.54
Bread,7.52
Bread,12.30
Dairy,9.15
Bread,8.60
Dairy,11.40
Dairy,10.53
Bread,Squirrels
Bread,3.90
Dairy,14.58
Bread,1.73
Dairy,13.05
Dairy,5.58
Bread,3.19
Bread,4.04
Dairy,5.99
Bread,8.43
Bread,14.93
Bread,12.70
Fluffy,11.00
Dairy,9.43
Dairy,6.53
Bread,9.67
Bread,12.83
Dairy,8.08
Dairy,6.55
Dairy,9.54
Dairy,9.25
Dairy,4.92
Bread,Delci
Bread,9.85
Bread,Fluffy
Dairy,13.13
Dairy,3.20
Bread,6.44
Dairy,9.78
Bread,8.53
Bread,9.28
Delci,9.40
Dairy,2.19
Bread,2.41
Bread,Fluffy
Bread,11.94
Dairy,5.03
Squirrels,5.35
Dairy,13.28
Dairy,14.22
Dairy,10.50
Bread,9.76
Dairy,Fluffy
Dairy,10.77
Dairy,Squirrels
Dairy,9.42
Bread,1.72
Dairy,13.47
Dairy,3.47
Bread,14.45
Bread,3.90
Dairy,10.86
Bread,2.29
Bread,1.62
Dairy,12.97
Dairy,12.55
Bread,14.82
Bread,1.49
Dairy,10.30
Bread,Squirrels
Dairy,5.45
Bread,10.59
Bread,4.88
Dairy,8.64
Dairy,10.27
Dairy,11.62
Delci,7.26
Dairy,12.10
Bread,3.77
Dairy,5.91
Dairy,3.02
Dairy,5.83
Dairy,10.01
Bread,6.85
Dairy,4.14
Dairy,Squirrels
Bread,1.43
Delci,12.12
Bread,2.98
Dairy,1.86
Dairy,14.86
Bread,3.13
Delci,8.87
Dairy,2.18
Dairy,2.83
Dairy,6.97
Dairy,14.80
Bread,3.64
Dairy,7.99
Dairy,5.79
Bread,8.73
Dairy,9.94
Bread,6.96
Bread,13.67
Dairy,9.41
Bread,5.84
Dairy,13.52
Bread,3.71
Dairy,8.02
Dairy,8.76
Bread,0.88
Bread,12.97
Dairy,10.73
Dairy,9.97
Bread,10.23
Bread,14.45
Dairy,6.24
Dairy,8.06
Bread,11.23
Bread,4.89
Bread,3.25
Bread,13.56
Dairy,9.65
Bread,1.77
Bread,1.25
Delci,10.73
Bread,14.62
Dairy,13.60
Bread,3.31
Dairy,10.51
Dairy,7.24
Dairy,5.49
Dairy,12.05
Bread,7.04
Dairy,14.44
Dairy,11.14
Dairy,3.14
Dairy,3.80
Dairy,8.93
Delci,6.50
Dairy,12.85
Bread,2.37
Bread,Fluffy
Bread,4.14
Fluffy,12.83
Bread,Delci
Bread,2.88
Bread,2.57
Dairy,3.39
Bread,12.02
Dairy,11.47
Bread,10.40
Dairy,11.80
Bread,1.62
Bread,9.15
Bread,13.70
Bread,Squirrels
Dairy,11.06
Dairy,0.87
Bread,12.01
Dairy,6.83
Bread,9.68
Bread,13.64
Bread,Squirrels
Bread,5.70
Bread,13.49
Bread,9.85
Bread,12.92
Bread,9.63
Dairy,5.95
Dairy,Delci
Bread,7.37
Bread,11.50
Bread,7.39
Dairy,Fluffy
Bread,14.95
Dairy,12.23
Bread,6.52
Dairy,9.06
Bread,7.57
Bread,12.34
Bread,5.32
Dairy,9.73
Bread,14.56
Bread,11.03
Bread,2.64
Bread,5.19
Bread,1.22
Bread,9.46
Bread,12.65
Dairy,1.94
Dairy,11.14
Dairy,2.64
Bread,2.48
Bread,9.68
Dairy,10.61
Dairy,12.75
Bread,8.96
Bread,1.88
Bread,9.00
Dairy,2.32
Dairy,2.60
Bread,4.69
Dairy,8.56
Bread,6.20
Bread,12.50
Dairy,14.90
Bread,12.34
Bread,10.57
Dairy,3.45
Dairy,Delci
Dairy,8.75
Dairy,10.25
Dairy,3.60
Bread,10.40
Bread,10.90
Dairy,4.50
Bread,8.23
Dairy,12.31
Dairy,9.81
Bread,4.26
Bread,5.84
Bread,1.90
Dairy,3.76
Dairy,2.08
Dairy,13.99
Bread,Delci
Dairy,10.16
Bread,7.29
Bread,9.76
Bread,2.42
Dairy,14.34
Bread,6.34
Bread,13.81
Bread,9.14
Bread,1.74
Dairy,5.68
Bread,3.39
Dairy,2.41
Bread,9.56
Dairy,9.15
Bread,7.93
Dairy,8.83
Bread,3.98
Bread,Fluffy
Dairy,13.20
Bread,5.76
Dairy,7.04
Dairy,3.70
Bread,14.94
Bread,12.26
Dairy,14.61
Bread,11.58
Dairy,8.11
Dairy,6.19
Bread,9.46
Bread,11.90
Dairy,5.66
Delci,14.36
Bread,1.35
Dairy,4.70
Dairy,13.95
Dairy,4.69
Bread,3.70
Dairy,8.87
Bread,4.43
Dairy,Delci
Dairy,8.25
Dairy,12.12
Bread,4.19
Bread,13.34
Bread,Fluffy
Dairy,4.92
Bread,7.44
Dairy,13.33
Bread,6.37
Dairy,Fluffy
Bread,Fluffy
Bread,4.46
Bread,7.98
Dairy,1.92
Bread,2.36
Bread,6.51
Dairy,8.27
Dairy,Squirrels
Dairy,13.07
Dairy,Delci
Bread,Fluffy
Bread,2.07
Fluffy,14.52
Dairy,Delci
Dairy,4.74
Bread,10.75
Dairy,3.29
Squirrels,13.28
Bread,4.39
Dairy,Delci
Dairy,13.33
Dairy,2.11
Bread,10.48
Dairy,2.90
Dairy,13.87
Bread,Delci
Dairy,11.80
Dairy,2.35
Dairy,7.00
Bread,14.82
Bread,Fluffy
Dairy,7.25
Dairy,14.23
Dairy,13.43
Dairy,1.87
Dairy,6.44
Bread,14.03
Bread,3.12
Bread,8.90
Bread,12.47
Dairy,12.44
Bread,3.81
Dairy,12.22
Dairy,11.29
Dairy,5.86
Dairy,12.84
Dairy,7.54
Dairy,Fluffy
Dairy,5.28
Dairy,7.85
Bread,7.58
Dairy,1.68
Bread,6.46
Bread,10.71
Bread,11.53
Bread,5.44
Dairy,2.68
Dairy,1.41
Bread,13.27
Dairy,9.90
Bread,0.89
Bread,5.48
Delci,8.16
Bread,12.87
Bread,11.88
Dairy,6.47
Dairy,10.17
Dairy,9.24
Bread,5.33
Bread,4.43
Bread,0.89
Bread,9.66
Bread,3.83
Squirrels,3.39
Bread,9.72
Bread,6.95
Dairy,3.62
Dairy,Delci
Dairy,8.22
Dairy,4.53
Dairy,1.70
Dairy,4.89
Dairy,13.41
Dairy,12.55
Bread,5.51
Bread,4.21
Dairy,12.05
Dairy,13.84
Dairy,11.73
Dairy,10.67
Dairy,Fluffy
Bread,9.52
Dairy,1.32
Dairy,9.33
Bread,4.08
Bread,Squirrels
Bread,13.19
Bread,2.09
Bread,10.45
Bread,4.56
Bread,11.83
Dairy,6.01
Dairy,6.44
Bread,9.90
Dairy,7.79
Bread,0.93
Bread,7.34
Dairy,13.89
Dairy,9.77
Bread,6.24
Bread,9.72
Bread,9.87
Dairy,5.63
Dairy,11.90
Bread,Fluffy
Bread,5.57
Dairy,8.12
Dairy,2.66
Bread,Squirrels
Dairy,2.16
Dairy,Squirrels
Dairy,8.07
Dairy,9.42
Dairy,8.01
Bread,10.40
Dairy,5.25
Bread,1.75
Bread,9.75
Dairy,5.72
Bread,7.43
Bread,10.33
Bread,4.51
Delci,5.62
Dairy,8.58
Dairy,14.08
Dairy,Fluffy
Bread,7.78
Dairy,11.44
Bread,11.04
Dairy,11.12
Bread,1.60
Dairy,Fluffy
Dairy,3.36
Bread,0.89
Squirrels,5.77
Bread,7.20
Dairy,12.72
Bread,4.41
Fluffy,10.61
Bread,12.42
Dairy,10.57
Bread,5.50
Bread,4.64
Fluffy,12.03
Dairy,10.17
Dairy,1.23
Bread,3.95
Dairy,7.95
Dairy,10.84
Bread,14.10
Bread,6.57
Dairy,10.44
Dairy,2.21
Bread,5.61
Bread,Squirrels
Bread,11.35
Bread,10.66
Dairy,1.13
Bread,4.40
Dairy,Fluffy
Bread,14.08
Bread,8.09
Bread,4.69
Dairy,8.58
Bread,8.06
Dairy,7.76
Bread,14.29
Bread,5.59
Squirrels,6.29
Dairy,1.71
Bread,14.08
Dairy,14.32
Bread,2.72
Bread,14.28
Dairy,2.27
Bread,8.59
Dairy,9.73
Dairy,14.89
Bread,9.50
Bread,5.49
Dairy,10.24
Bread,6.89
Bread,14.45
Bread,14.00
Dairy,2.10
Bread,7.58
Dairy,4.38
Dairy,6.73
Bread,11.84
Fluffy,6.29
Bread,7.18
Dairy,Squirrels
Dairy,11.71
Bread,10.18
Dairy,6.66
Dairy,5.79
Dairy,7.79
Bread,10.52
Bread,6.57
Bread,9.40
Dairy,Delci
Bread,11.92
Bread,13.68
Bread,11.42
Dairy,2.41
Dairy,11.64
Squirrels,6.07
Bread,10.57
Bread,6.55
Dairy,13.28
Bread,10.51
Bread,11.53
Bread,14.35
Dairy,Delci
Bread,5.55
Bread,4.91
Bread,7.93
Dairy,12.61
Bread,10.77
Dairy,1.77
Dairy,5.99
Fluffy,10.08
Bread,14.85
Dairy,Fluffy
Dairy,9.18
Bread,10.91
Dairy,13.28
Dairy,0.80
Bread,8.31
Bread,10.35
Dairy,13.93
Dairy,13.11
Bread,8.58
Fluffy,2.70
Bread,7.38
Bread,9.28
Dairy,8.39
Bread,8.05
Dairy,13.02
Bread,12.10
Bread,Squirrels
Fluffy,8.40
Bread,8.60
Bread,9.93
Bread,4.69
Dairy,7.70
Bread,5.63
Dairy,2.65
Dairy,13.56
Bread,8.77
Dairy,7.03
Fluffy,6.37
Dairy,4.82
Dairy,10.24
Bread,11.83
Bread,Squirrels
Bread,6.58
Dairy,12.85
Dairy,4.93
Dairy,13.37
Dairy,4.14
Bread,3.93
Dairy,2.27
Dairy,4.95
Bread,3.75
Bread,6.24
Bread,13.88
Bread,8.01
Bread,3.64
Bread,2.12
Dairy,4.48
Bread,6.75
Fluffy,14.22
Fluffy,6.29
Bread,11.37
Dairy,7.42
Dairy,13.93
Bread,1.22
Bread,9.46
Bread,0.84
Dairy,9.23
Bread,1.91
Dairy,4.64
Dairy,11.20
Bread,2.50
Dairy,11.04
Dairy,7.34
Dairy,10.62
Dairy,6.76
Bread,8.26
Dairy,14.15
Dairy,12.05
Bread,13.55
Bread,2.46
Dairy,10.55
Dairy,7.43
Dairy,14.74
Dairy,7.87
Dairy,13.81
Dairy,9.91
Dairy,6.51
Bread,2.78
Dairy,1.95
Dairy,13.10
Dairy,Delci
Bread,4.18
Bread,6.89
Dairy,14.18
Dairy,1.83
Bread,9.53
Bread,3.42
Bread,4.44
Squirrels,6.66
Dairy,2.56
Bread,Fluffy
Bread,1.47
Bread,9.24
Bread,6.38
Bread,9.11
Dairy,6.04
Dairy,8.44
Bread,7.92
Dairy,11.52
Bread,10.16
Dairy,Fluffy
Bread,11.08
Bread,2.42
Dairy,10.87
Dairy,11.41
Dairy,14.23
Bread,2.56
Bread,8.47
Bread,4.55
Dairy,10.94
Dairy,7.48
Dairy,1.74
Bread,13.25
Bread,2.79
Bread,12.49
Dairy,Squirrels
Delci,6.91
Dairy,10.38
Bread,12.55
Bread,10.86
Dairy,6.47
Bread,Squirrels
Bread,6.25
Dairy,4.26
Dairy,4.60
Dairy,9.72
Bread,3.98
Dairy,12.85
Dairy,12.79
Bread,2.48
Dairy,8.70
Bread,12.30
Dairy,2.21
Bread,11.73
Fluffy,5.75
Dairy,2.85
Bread,6.07
Dairy,5.33
Bread,7.71
Dairy,4.46
Bread,13.39
Fluffy,3.75
Dairy,7.54
Bread,5.95
Bread,8.76
Dairy,11.82
Bread,3.72
Fluffy,12.46
Dairy,2.24
Bread,4.56
Dairy,7.01
Dairy,10.51
Bread,5.26
Dairy,8.61
Bread,10.26
Bread,13.01
Dairy,Fluffy
Bread,11.38
Dairy,13.69
Bread,5.68
Dairy,4.33
Dairy,5.38
Bread,Fluffy
Squirrels,8.75
Dairy,1.60
Dairy,7.76
Dairy,14.97
Dairy,Delci
Dairy,Squirrels
Bread,12.96
Squirrels,3.37
Dairy,12.93
Bread,12.67
Bread,14.78
Delci,1.73
Dairy,14.52
Dairy,8.78
Fluffy,13.46
Dairy,4.58
Bread,13.70
Dairy,9.69
Dairy,5.55
Dairy,2.91
Bread,6.88
Dairy,12.87
Dairy,6.37
Bread,8.90
Dairy,9.01
Dairy,4.37
Dairy,12.39
Dairy,5.37
Dairy,Delci
Dairy,13.95
Bread,10.70
Bread,8.90
Dairy,6.42
Dairy,11.65
Bread,6.08
Bread,10.62
Dairy,Squirrels
Fluffy,7.85
Bread,5.75
Dairy,3.32
Bread,9.30
Squirrels,7.08
Dairy,11.56
Bread,15.00
Bread,2.97
Dairy,2.23
Dairy,5.07
Dairy,12.82
Dairy,11.88
Fluffy,7.46
Dairy,10.72
Dairy,10.69
Bread,5.25
Dairy,13.77
Bread,10.57
Dairy,7.19
Bread,4.43
Dairy,11.66
Dairy,12.10
Bread,2.42
Bread,12.16
Dairy,Squirrels
Bread,13.91
Bread,2.84
Dairy,11.42
Delci,2.53
Bread,13.04
Bread,6.82
Bread,6.85
Dairy,Squirrels
Dairy,4.66
Bread,3.30
Bread,14.78
Bread,2.60
Dairy,12.92
Bread,8.93
Bread,13.09
Dairy,1.00
Dairy,2.63
Dairy,2.13
Dairy,11.14
Dairy,12.95
Dairy,4.20
Bread,4.33
Dairy,Fluffy
Bread,4.78
Bread,2.89
Bread,6.51
Dairy,11.00
Bread,14.85
Bread,Squirrels
Bread,13.58
Bread,Fluffy
Bread,4.39
Dairy,9.42
Bread,7.91
Bread,3.82
Dairy,6.01
Bread,7.89
Dairy,Delci
Bread,5.55
Bread,7.83
Fluffy,1.99
Dairy,5.11
Dairy,12.70
Bread,9.51
Bread,1.09
Dairy,1.22
Bread,1.42
Bread,5.96
Dairy,3.89
Bread,3.57
Dairy,3.34
Bread,1.74
Bread,9.87
Bread,11.64
Bread,11.76
Bread,12.39
Bread,14.66
Bread,9.77
Bread,10.71
Dairy,10.74
Bread,6.25
Dairy,13.66
Dairy,13.59
Bread,7.08
Dairy,5.48
Dairy,5.71
Dairy,11.56
Bread,13.31
Bread,8.40
Bread,6.37
Dairy,10.51
Dairy,Fluffy
Dairy,12.94
Bread,11.04
Dairy,5.99
Dairy,6.02
Bread,6.89
Dairy,9.30
Dairy,6.58
Dairy,10.29
Dairy,1.97
Dairy,9.01
Dairy,5.92
Bread,2.87
Bread,13.80
Bread,1.83
Dairy,2.00
Bread,13.88
Bread,7.26
Dairy,11.24
Bread,5.93
Dairy,10.46
Bread,4.21
Bread,2.60
Dairy,1.89
Bread,8.86
Bread,9.64
Dairy,1.11
Bread,1.31
Bread,12.21
Dairy,4.47
Dairy,5.23
Dairy,11.90
Squirrels,2.91
Dairy,13.06
Dairy,7.31
Dairy,2.96
Dairy,14.41
Dairy,8.67
Dairy,11.76
Bread,1.94
Dairy,6.54
Bread,6.43
Dairy,9.33
Bread,11.25
Dairy,3.95
Bread,3.99
Dairy,Delci
Dairy,7.14
Dairy,2.03
Bread,12.79
Bread,5.30
Bread,Squirrels
Dairy,12.60
Squirrels,8.13
Bread,4.87
Bread,4.01
Dairy,5.56
Bread,6.30
Bread,10.91
Bread,12.38
Bread,3.00
Dairy,12.35
Dairy,1.95
Bread,14.95
Dairy,4.05
Bread,5.29
Dairy,5.70
Bread,12.34
Dairy,11.36
Delci,11.15
Bread,14.82
Dairy,Delci
Dairy,Fluffy
Dairy,14.50
Bread,1.88
Dairy,13.40
Bread,4.78
Dairy,4.45
Dairy,9.42
Dairy,13.93
Bread,14.82
Bread,6.07
Bread,7.37
Bread,7.67
Dairy,12.47
Dairy,11.19
Bread,2.66
Dairy,7.89
Bread,3.57
Bread,11.11
Dairy,1.11
Bread,5.52
Bread,10.91
Dairy,1.53
Bread,8.49
Bread,8.41
Fluffy,1.64
Dairy,12.32
Dairy,Delci
Bread,11.65
Dairy,8.61
Bread,11.13
Bread,10.28
Dairy,2.69
Dairy,1.59
Dairy,1.80
Dairy,2.69
Delci,7.89
Bread,14.49
Dairy,8.95
Dairy,10.49
Bread,12.35
Dairy,Squirrels
Bread,14.45
Bread,12.18
Dairy,5.20
Dairy,2.48
Dairy,5.64
Bread,14.62
Dairy,Fluffy
Bread,7.65
Dairy,1.59
Bread,12.25
Dairy,5.18
Dairy,14.04
Bread,9.53
Bread,13.26
Dairy,10.17
Dairy,10.95
Dairy,2.22
Bread,2.81
Bread,8.45
Bread,2.25
Bread,Squirrels
Dairy,3.42
Dairy,4.60
Dairy,1.42
Dairy,3.29
Delci,8.73
Dairy,1.59
Dairy,4.77
Dairy,4.09
Dairy,10.38
Dairy,10.89
Bread,13.66
Dairy,4.69
Bread,7.75
Dairy,7.57
Dairy,12.52
Bread,10.08
Bread,3.68
Bread,14.08
Bread,0.83
Dairy,Fluffy
Bread,0.88
Dairy,6.12
Bread,8.44
Bread,3.12
Bread,9.97
Dairy,9.13
Bread,1.74
Dairy,11.94
Delci,5.14
Bread,13.43
Bread,4.64
Bread,3.56
Bread,7.46
Dairy,12.36
Bread,14.90
Dairy,8.94
Bread,8.81
Dairy,1.22
Bread,10.12
Dairy,7.78
Bread,3.29
Dairy,4.35
Dairy,14.92
Dairy,7.85
Dairy,7.16
Bread,3.38
Dairy,0.81
Bread,14.90
Bread,7.46
Bread,6.00
Delci,2.98
Bread,14.62
Bread,12.65
Dairy,11.45
Fluffy,3.52
Dairy,3.29
Bread,10.74
Dairy,12.11
Bread,2.06
Bread,12.84
Bread,4.31
Bread,1.10
Dairy,9.82
Bread,10.04
Bread,9.90
Bread,8.20
Dairy,10.33
Bread,9.13
Bread,4.24
Bread,8.13
Dairy,8.72
Dairy,1.72
Dairy,6.60
Bread,9.74
Bread,10.54
Dairy,3.19
Dairy,12.90
Bread,8.17
Dairy,2.10
Bread,9.86
Dairy,8.41
Bread,1.17
Bread,13.58
Dairy,10.01
Bread,1.02
Bread,12.23
Dairy,6.97
Dairy,13.89
Dairy,8.77
Dairy,14.82
Bread,13.44
Dairy,2.89
Dairy,3.27
Dairy,8.87
Bread,14.94
Bread,2.56
Bread,9.07
Dairy,4.18
Dairy,13.04
Dairy,5.43
Bread,9.06
Bread,5.54
Bread,10.64
Bread,3.93
Bread,5.77
Dairy,2.22
Dairy,3.21
Dairy,7.52
Bread,4.25
Bread,13.91
Dairy,13.84
Bread,7.74
Dairy,9.48
Bread,5.29
Dairy,3.40
Bread,7.92
Dairy,6.19
Bread,4.33
Bread,10.57
Dairy,10.91
Dairy,14.27
Dairy,12.28
Bread,12.08
Dairy,5.60
Bread,5.47
Bread,Fluffy
Bread,12.12
Dairy,11.01
Bread,4.83
Dairy,4.27
Dairy,11.24
Bread,14.50
Dairy,12.97
Bread,Fluffy
Dairy,4.11
Squirrels,11.91
Dairy,6.65
Dairy,9.24
Dairy,13.05
Dairy,12.82
Delci,7.02
Bread,9.71
Bread,10.08
Dairy,11.25
Dairy,11.15
Dairy,0.95
Dairy,6.46
Fluffy,3.10
Dairy,3.82
Bread,1.71
Bread,7.34
Bread,1.49
Dairy,9.50
Delci,5.86
Dairy,9.33
Dairy,9.52
Bread,3.19
Dairy,14.84
